figure,panel,series,x,y,unit,source_file
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series20,0.09706569917690216,0.033530674992459986,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series21,0.0652465001588527,-0.019908075545914783,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series22,0.012061720521483006,0.2265113596066919,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series23,0.27552824025683076,0.04719969592564244,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series24,0.20823284965124284,0.0022521079475201766,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series25,0.08696029112761944,0.021785593183969887,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series26,0.10498174453137576,-0.040818488460023006,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series27,0.12497246034244876,0.3244104113362143,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series28,-0.07158880116207955,0.10334972492323091,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series29,0.11993687732801642,0.21836801037620757,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series30,0.17413384226565323,0.08091822126068648,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series31,0.2090106926171736,0.07253407214912677,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series32,0.04211264034307465,0.06581016053478073,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series33,-0.09455142613441325,0.19529587583903485,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series34,0.14959124956351133,0.08708633215281458,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series35,-0.005499405848176085,-0.005351440374709804,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series36,0.06627292970170529,0.30770495506294204,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series37,0.40637612036489346,0.2343317906216844,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series38,0.05554333253815881,0.18335133199906095,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t6_gon|series39,0.01874336108317319,-0.21574297230635764,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series0,0.4122031776270869,0.10668589795246874,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series1,0.4438102511274066,-0.017434072960730962,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series2,0.25307095262869017,0.6927725716827566,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series3,0.2141552619170375,0.6049125860056392,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series4,0.27459527347220747,-0.0671600005177817,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series5,0.270512429639619,0.14686006976117705,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series6,0.3052140691460091,0.1398802186502588,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series7,-0.024237070061158154,0.033504333464779545,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series8,0.2996616301376414,0.18572882718275063,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series9,0.18883040730665704,0.07089631850096367,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series10,0.1779427657645989,0.06891333717093451,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series11,0.24888279091582474,-0.12156097765765794,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series12,0.1378191964347909,0.12844198308640187,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series13,0.1433304835017432,0.07973067646157506,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series14,0.18506935090526655,0.10668283866011796,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series15,0.2977757955630663,0.10726501342804085,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series16,0.3736252605204734,-0.07655635217565182,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series17,0.2650636736906371,0.17169821234473548,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series18,0.23104947910768855,0.12746890116188614,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series19,0.08993673847838632,0.01265162815987253,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series20,0.18551426355158787,-0.04869817493259865,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series21,0.331520315076646,-0.3472362941876599,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series22,0.33679290572797316,0.31266552171659767,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series23,0.344130397356467,0.42825506242437905,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series24,0.26218695613019277,-0.0014994447679059775,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series25,0.1801746330166511,0.10306690649409211,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series26,0.36228559678008615,-0.02585506726334663,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series27,0.20759803903328927,-0.00282770307447322,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series28,0.038316237842625764,-0.07930173237423344,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series29,0.2724618104775781,0.4195848989061066,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series30,0.08203382559141015,-0.17889678746803128,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series31,0.28351124008040407,-0.11019742352872908,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series32,0.11796513636292962,0.07310675737873207,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series33,0.33985131933918455,0.32937323975004285,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series34,0.19575541604672034,0.23441167748516678,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series35,0.11163618702270037,-0.08349263138432317,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series36,0.10158351025778012,0.04366887876257097,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series37,0.15893868921718407,-0.05544481864012252,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series38,0.2489167894658731,0.05632063933509346,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_goff|series39,0.22293463149295414,0.28789524672671885,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series0,0.3517477330360253,0.2840128147086729,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series1,0.2622274948393752,0.012346034768076608,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series2,0.21571890133112176,0.0870973245486737,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series3,0.4181233375054938,0.10233543235452869,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series4,0.05650745201842147,0.2662754550511024,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series5,0.3311808357436668,-0.06071065675284393,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series6,0.26177913405153797,-0.0371623607042032,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series7,0.1443572292567561,0.14234183417904211,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series8,0.43938810769586123,0.2708437871855738,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series9,0.16691007047034634,0.423048887605902,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series10,0.2581337198767931,0.12389573217366068,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series11,0.21835030011935389,0.22786262015834557,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series12,0.14191750521422292,0.0656846674548397,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series13,0.26986477633671857,-0.006943595011941861,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series14,0.24644855254717943,0.19451479715147513,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series15,0.34051530110157613,-0.12423236317639719,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series16,0.24660813044596736,0.07614216789725581,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series17,0.3612084990157755,0.02310332498714751,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series18,0.14146620030259996,0.3278426427771619,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series19,0.14134894527377267,0.06571626843967371,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series20,0.1995262754906588,0.18315792957914234,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series21,0.2613378471324264,0.30993582602484726,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series22,0.11496960391861161,0.054689562538031034,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series23,0.2209941883549596,0.2498168210219709,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series24,0.22547252533840745,0.009814431145573677,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series25,0.09955034736148241,0.07697400999943071,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series26,0.1979836263951574,0.3526502019374629,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series27,0.13374712860281007,0.23152720014169947,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series28,0.31551226916376385,0.06513744694230761,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series29,0.40542037792301794,-0.06252634017109382,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series30,0.27921827522504633,-0.014220474937664651,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series31,0.3011211336883188,-0.08215518136702915,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series32,0.3010161393410762,0.10989917914655267,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series33,0.088342644079979,0.06778225503491142,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series34,0.32326184980420924,-0.20869782065847164,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series35,0.05132994889081164,0.07917867926336397,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series36,0.22665610253988938,0.22051240847806297,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series37,0.19136825072173244,0.019970766309097998,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series38,0.26520114924463595,0.12081701470317552,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.9_t3.5_gon|series39,0.2133329164935765,0.6191520007605302,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|ols_fit_endpoint,-0.3662954454850092,0.08480637270185108,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|ols_fit_endpoint,0.5040523447188474,0.09357542993661615,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series0,-0.3662954454850092,0.05467182323033204,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series1,-0.08080151176750736,0.028975930971880892,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series2,-0.08816833841314153,-0.2333986468150303,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series3,-0.03823229605945454,0.0707450429322325,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series4,-0.11395414899923287,-0.019861015415971517,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series5,-0.21173910596244575,0.037307640393067,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series6,-0.09617516140362839,0.08280880360862097,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series7,-0.22837227412512387,0.01629866364319099,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series8,-0.09032479017483648,0.019297838553947066,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series9,-0.21750067095271602,0.013809108142962323,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series10,-0.08373471982838732,0.1682612264084382,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series11,-0.14537795484794475,-0.013515637561261284,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series12,-0.07961349890176485,0.0794661848820768,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series13,-0.06888923843814382,0.014083887320968103,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series14,-0.1986999953553361,-0.024377526012528072,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series15,-0.20806411602239439,-0.005610697132485631,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series16,-0.06229249086433533,0.11511455120637004,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series17,-0.21784169877318546,0.0742305419004643,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series18,-0.252240235410034,0.22384176829932234,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series19,-0.2449621032078506,0.7066913675120157,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series20,-0.235309109337337,0.09579773519547441,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_gauss_goff|series21,-0.30667154516783746,-0.021790976502657156,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
